State,States,COUNTY,County,Species_Group,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Hardwood_Density_lb_ft3,Df,CC,Percentshoot,HANPP_lb_C_perthousand_cubicfeet,TotalHANPP_Harvest_in_Tonnes,HANPP_harvest_used_in_Tonnes,HANPP_Harvest_unused_in_Tonnes,HANPP_Harvest_above_ground_in_Tonnes,HANPP_Harvest_below_ground_in_Tonnes,Stcnty
NE 2007,NEBRASKA,ARTHUR,Arthur,Hardwood,110,0,110,0,0,0,0,0,0,110,0,110,43,0.78,0.45,0.8,18866,941,941,0,753,188,NEBRASKA_ARTHUR
NE 2007,NEBRASKA,BANNER,Banner,Hardwood,19,66,84,0,1,1,0,0,0,19,66,85,43,0.78,0.45,0.8,18866,727,719,9,582,145,NEBRASKA_BANNER
NE 2007,NEBRASKA,BLAINE,Blaine,Hardwood,0,100,100,0,0,0,0,0,0,0,100,100,43,0.78,0.45,0.8,18866,856,856,0,685,171,NEBRASKA_BLAINE
NE 2007,NEBRASKA,BOONE,Boone,Hardwood,5,36,42,1,2,3,0,0,0,6,38,44,43,0.78,0.45,0.8,18866,377,359,17,301,75,NEBRASKA_BOONE
NE 2007,NEBRASKA,BOX BUTTE,Box Butte,Hardwood,0,7,7,0,0,0,0,0,0,0,7,7,43,0.78,0.45,0.8,18866,60,60,0,48,12,NEBRASKA_BOX BUTTE
NE 2007,NEBRASKA,BOYD,Boyd,Hardwood,273,34,307,2,5,7,0,0,0,276,39,315,43,0.78,0.45,0.8,18866,2696,2627,68,2157,539,NEBRASKA_BOYD
NE 2007,NEBRASKA,BROWN,Brown,Hardwood,0,106,106,0,0,0,0,0,0,0,106,106,43,0.78,0.45,0.8,18866,907,907,0,726,181,NEBRASKA_BROWN
NE 2007,NEBRASKA,BUFFALO,Buffalo,Hardwood,238,34,272,10,23,33,0,0,0,248,57,306,43,0.78,0.45,0.8,18866,2619,2328,291,2095,524,NEBRASKA_BUFFALO
NE 2007,NEBRASKA,BURT,Burt,Hardwood,115,28,143,17,40,57,0,0,0,132,68,201,43,0.78,0.45,0.8,18866,1720,1224,496,1376,344,NEBRASKA_BURT
NE 2007,NEBRASKA,BUTLER,Butler,Hardwood,49,12,61,5,10,15,0,429,429,54,451,504,43,0.78,0.45,0.8,18866,4313,522,3791,3450,863,NEBRASKA_BUTLER
NE 2007,NEBRASKA,CASS,Cass,Hardwood,168,237,405,23,53,76,0,0,0,191,290,482,43,0.78,0.45,0.8,18866,4125,3466,659,3300,825,NEBRASKA_CASS
NE 2007,NEBRASKA,CEDAR,Cedar,Hardwood,0,71,71,39,90,129,0,0,0,39,162,201,43,0.78,0.45,0.8,18866,1720,608,1113,1376,344,NEBRASKA_CEDAR
NE 2007,NEBRASKA,CHASE,Chase,Hardwood,0,79,79,17,38,55,0,0,0,17,117,134,43,0.78,0.45,0.8,18866,1147,676,471,917,229,NEBRASKA_CHASE
NE 2007,NEBRASKA,CHERRY,Cherry,Hardwood,0,32,32,0,0,0,0,0,0,0,32,33,43,0.78,0.45,0.8,18866,282,274,9,226,56,NEBRASKA_CHERRY
NE 2007,NEBRASKA,CHEYENNE,Cheyenne,Hardwood,0,0,0,0,0,0,0,0,0,0,0,0,43,0.78,0.45,0.8,18866,0,0,0,0,0,NEBRASKA_CHEYENNE
NE 2007,NEBRASKA,CLAY,Clay,Hardwood,0,84,84,0,0,0,0,0,0,0,84,84,43,0.78,0.45,0.8,18866,719,719,0,575,144,NEBRASKA_CLAY
NE 2007,NEBRASKA,COLFAX,Colfax,Hardwood,163,112,275,24,55,79,0,0,0,187,167,354,43,0.78,0.45,0.8,18866,3029,2353,676,2424,606,NEBRASKA_COLFAX
NE 2007,NEBRASKA,CUMING,Cuming,Hardwood,221,0,221,33,77,110,0,0,0,254,77,331,43,0.78,0.45,0.8,18866,2833,1891,941,2266,567,NEBRASKA_CUMING
NE 2007,NEBRASKA,CUSTER,Custer,Hardwood,31,282,313,51,117,168,0,0,0,81,400,481,43,0.78,0.45,0.8,18866,4116,2679,1438,3293,823,NEBRASKA_CUSTER
NE 2007,NEBRASKA,DAKOTA,Dakota,Hardwood,221,34,255,33,77,111,0,0,0,255,111,366,43,0.78,0.45,0.8,18866,3132,2182,950,2506,626,NEBRASKA_DAKOTA
NE 2007,NEBRASKA,DAWES,Dawes,Hardwood,0,52,52,0,0,0,0,0,0,0,52,52,43,0.78,0.45,0.8,18866,445,445,0,356,89,NEBRASKA_DAWES
NE 2007,NEBRASKA,DAWSON,Dawson,Hardwood,0,132,132,0,0,0,0,0,0,0,132,132,43,0.78,0.45,0.8,18866,1130,1130,0,904,226,NEBRASKA_DAWSON
NE 2007,NEBRASKA,DIXON,Dixon,Hardwood,2,2,3,0,0,0,0,0,0,2,2,3,43,0.78,0.45,0.8,18866,26,26,0,21,5,NEBRASKA_DIXON
NE 2007,NEBRASKA,DODGE,Dodge,Hardwood,210,483,693,32,73,105,0,0,0,241,556,798,43,0.78,0.45,0.8,18866,6829,5931,899,5463,1366,NEBRASKA_DODGE
NE 2007,NEBRASKA,DOUGLAS,Douglas,Hardwood,134,"1,313","1,447",14,32,46,0,0,0,148,"1,345","1,493",43,0.78,0.45,0.8,18866,12777,12383,394,10221,2555,NEBRASKA_DOUGLAS
NE 2007,NEBRASKA,FRANKLIN,Franklin,Hardwood,282,3,285,22,53,75,0,0,0,304,55,360,43,0.78,0.45,0.8,18866,3081,2439,642,2465,616,NEBRASKA_FRANKLIN
NE 2007,NEBRASKA,FRONTIER,Frontier,Hardwood,0,91,91,0,0,0,0,0,0,0,91,91,43,0.78,0.45,0.8,18866,779,779,0,623,156,NEBRASKA_FRONTIER
NE 2007,NEBRASKA,GAGE,Gage,Hardwood,49,69,119,11,22,32,0,0,0,60,91,151,43,0.78,0.45,0.8,18866,1292,1018,274,1034,258,NEBRASKA_GAGE
NE 2007,NEBRASKA,GARFIELD,Garfield,Hardwood,0,33,33,0,0,0,0,0,0,0,33,33,43,0.78,0.45,0.8,18866,282,282,0,226,56,NEBRASKA_GARFIELD
NE 2007,NEBRASKA,HALL,Hall,Hardwood,0,376,376,0,0,0,0,0,0,0,376,376,43,0.78,0.45,0.8,18866,3218,3218,0,2574,644,NEBRASKA_HALL
NE 2007,NEBRASKA,HAMILTON,Hamilton,Hardwood,0,144,144,0,0,0,0,0,0,0,144,144,43,0.78,0.45,0.8,18866,1232,1232,0,986,246,NEBRASKA_HAMILTON
NE 2007,NEBRASKA,HARLAN,Harlan,Hardwood,0,11,11,0,0,0,0,0,0,0,11,11,43,0.78,0.45,0.8,18866,94,94,0,75,19,NEBRASKA_HARLAN
NE 2007,NEBRASKA,HOLT,Holt,Hardwood,0,531,531,0,0,0,0,0,0,0,531,531,43,0.78,0.45,0.8,18866,4544,4544,0,3635,909,NEBRASKA_HOLT
NE 2007,NEBRASKA,HOOKER,Hooker,Hardwood,0,26,26,0,0,0,0,0,0,0,26,26,43,0.78,0.45,0.8,18866,223,223,0,178,45,NEBRASKA_HOOKER
NE 2007,NEBRASKA,HOWARD,Howard,Hardwood,55,400,455,0,0,0,0,0,0,55,400,455,43,0.78,0.45,0.8,18866,3894,3894,0,3115,779,NEBRASKA_HOWARD
NE 2007,NEBRASKA,JEFFERSON,Jefferson,Hardwood,0,0,0,2,6,8,0,0,0,2,6,8,43,0.78,0.45,0.8,18866,68,0,68,55,14,NEBRASKA_JEFFERSON
NE 2007,NEBRASKA,KEYA PAHA,Keya Paha,Hardwood,1,34,35,0,0,1,0,0,0,1,34,36,43,0.78,0.45,0.8,18866,308,300,9,246,62,NEBRASKA_KEYA PAHA
NE 2007,NEBRASKA,KIMBALL,Kimball,Hardwood,0,15,15,0,0,0,0,0,0,0,15,15,43,0.78,0.45,0.8,18866,128,128,0,103,26,NEBRASKA_KIMBALL
NE 2007,NEBRASKA,KNOX,Knox,Hardwood,0,75,75,0,0,0,121,53,173,121,128,249,43,0.78,0.45,0.8,18866,2131,642,1489,1705,426,NEBRASKA_KNOX
NE 2007,NEBRASKA,LANCASTER,Lancaster,Hardwood,11,"1,226","1,237",2,4,5,0,0,0,13,"1,230","1,243",43,0.78,0.45,0.8,18866,10637,10586,51,8510,2127,NEBRASKA_LANCASTER
NE 2007,NEBRASKA,LINCOLN,Lincoln,Hardwood,0,177,177,0,0,0,174,65,239,174,242,416,43,0.78,0.45,0.8,18866,3560,1515,2045,2848,712,NEBRASKA_LINCOLN
NE 2007,NEBRASKA,MADISON,Madison,Hardwood,80,43,123,12,28,40,0,0,0,92,71,163,43,0.78,0.45,0.8,18866,1395,1053,342,1116,279,NEBRASKA_MADISON
NE 2007,NEBRASKA,MERRICK,Merrick,Hardwood,0,0,0,8,19,27,87,177,263,95,195,290,43,0.78,0.45,0.8,18866,2482,0,2482,1985,496,NEBRASKA_MERRICK
NE 2007,NEBRASKA,MORRILL,Morrill,Hardwood,0,92,92,0,0,0,0,0,0,0,92,92,43,0.78,0.45,0.8,18866,787,787,0,630,157,NEBRASKA_MORRILL
NE 2007,NEBRASKA,NANCE,Nance,Hardwood,86,2,88,14,30,44,0,0,0,100,32,132,43,0.78,0.45,0.8,18866,1130,753,377,904,226,NEBRASKA_NANCE
NE 2007,NEBRASKA,NEMAHA,Nemaha,Hardwood,46,158,204,5,10,15,133,203,335,183,370,553,43,0.78,0.45,0.8,18866,4732,1746,2987,3786,946,NEBRASKA_NEMAHA
NE 2007,NEBRASKA,OTOE,Otoe,Hardwood,7,383,390,1,2,3,0,0,0,8,385,393,43,0.78,0.45,0.8,18866,3363,3338,26,2691,673,NEBRASKA_OTOE
NE 2007,NEBRASKA,PAWNEE,Pawnee,Hardwood,0,153,153,0,0,0,233,177,410,233,331,564,43,0.78,0.45,0.8,18866,4827,1309,3517,3861,965,NEBRASKA_PAWNEE
NE 2007,NEBRASKA,PHELPS,Phelps,Hardwood,0,239,239,0,0,0,0,0,0,0,239,239,43,0.78,0.45,0.8,18866,2045,2045,0,1636,409,NEBRASKA_PHELPS
NE 2007,NEBRASKA,PLATTE,Platte,Hardwood,158,29,187,24,55,79,0,0,0,182,84,266,43,0.78,0.45,0.8,18866,2276,1600,676,1821,455,NEBRASKA_PLATTE
NE 2007,NEBRASKA,POLK,Polk,Hardwood,144,110,254,21,48,69,0,0,0,165,158,322,43,0.78,0.45,0.8,18866,2756,2174,582,2204,551,NEBRASKA_POLK
NE 2007,NEBRASKA,RED WILLOW,Red Willow,Hardwood,0,214,214,0,0,0,0,0,0,0,214,214,43,0.78,0.45,0.8,18866,1831,1831,0,1465,366,NEBRASKA_RED WILLOW
NE 2007,NEBRASKA,RICHARDSON,Richardson,Hardwood,51,167,218,8,17,25,0,0,0,59,184,243,43,0.78,0.45,0.8,18866,2080,1866,214,1664,416,NEBRASKA_RICHARDSON
NE 2007,NEBRASKA,SALINE,Saline,Hardwood,0,52,52,0,0,0,35,51,86,35,103,138,43,0.78,0.45,0.8,18866,1181,445,736,945,236,NEBRASKA_SALINE
NE 2007,NEBRASKA,SARPY,Sarpy,Hardwood,1,444,445,0,0,0,0,0,0,1,444,445,43,0.78,0.45,0.8,18866,3808,3808,0,3047,762,NEBRASKA_SARPY
NE 2007,NEBRASKA,SAUNDERS,Saunders,Hardwood,189,120,309,28,64,91,0,0,0,216,184,400,43,0.78,0.45,0.8,18866,3423,2644,779,2738,685,NEBRASKA_SAUNDERS
NE 2007,NEBRASKA,SCOTTS BLUFF,Scotts Bluff,Hardwood,0,301,301,0,0,0,0,0,0,0,301,301,43,0.78,0.45,0.8,18866,2576,2576,0,2061,515,NEBRASKA_SCOTTS BLUFF
NE 2007,NEBRASKA,SEWARD,Seward,Hardwood,0,61,61,0,0,0,0,0,0,0,61,61,43,0.78,0.45,0.8,18866,522,522,0,418,104,NEBRASKA_SEWARD
NE 2007,NEBRASKA,SHERMAN,Sherman,Hardwood,0,0,0,0,0,0,202,196,397,202,196,397,43,0.78,0.45,0.8,18866,3397,0,3397,2718,679,NEBRASKA_SHERMAN
NE 2007,NEBRASKA,SIOUX,Sioux,Hardwood,1,0,1,0,0,0,0,0,0,1,0,1,43,0.78,0.45,0.8,18866,9,9,0,7,2,NEBRASKA_SIOUX
NE 2007,NEBRASKA,STANTON,Stanton,Hardwood,231,65,296,35,81,115,0,0,0,266,146,412,43,0.78,0.45,0.8,18866,3526,2533,993,2821,705,NEBRASKA_STANTON
NE 2007,NEBRASKA,THAYER,Thayer,Hardwood,0,1,1,0,0,0,0,0,0,0,1,1,43,0.78,0.45,0.8,18866,9,9,0,7,2,NEBRASKA_THAYER
NE 2007,NEBRASKA,THURSTON,Thurston,Hardwood,120,2,122,18,42,60,0,0,0,138,44,182,43,0.78,0.45,0.8,18866,1558,1044,513,1246,312,NEBRASKA_THURSTON
NE 2007,NEBRASKA,WASHINGTON,Washington,Hardwood,117,132,249,15,36,51,0,0,0,132,168,300,43,0.78,0.45,0.8,18866,2567,2131,436,2054,513,NEBRASKA_WASHINGTON
NE 2007,NEBRASKA,WAYNE,Wayne,Hardwood,0,18,18,0,0,0,0,0,0,0,18,18,43,0.78,0.45,0.8,18866,154,154,0,123,31,NEBRASKA_WAYNE
NE 2007,NEBRASKA,WEBSTER,Webster,Hardwood,31,109,141,0,0,0,0,0,0,31,109,141,43,0.78,0.45,0.8,18866,1207,1207,0,965,241,NEBRASKA_WEBSTER
NE 2007,NEBRASKA,YORK,York,Hardwood,0,117,117,0,0,0,0,0,0,0,117,117,43,0.78,0.45,0.8,18866,1001,1001,0,801,200,NEBRASKA_YORK
NH 2007,NEW HAMPSHIRE,BELKNAP,Belknap,Hardwood,"1,178",365,"1,543",245,775,"1,021",0,0,0,"1,423","1,140","2,563",43,0.78,0.45,0.8,18866,21933,13205,8729,17547,4387,NEW HAMPSHIRE_BELKNAP
NH 2007,NEW HAMPSHIRE,CARROLL,Carroll,Hardwood,209,35,244,546,"1,725","2,272",0,4,4,756,"1,764","2,520",43,0.78,0.45,0.8,18866,21565,2088,19477,17252,4313,NEW HAMPSHIRE_CARROLL
NH 2007,NEW HAMPSHIRE,CHESHIRE,Cheshire,Hardwood,"1,967",761,"2,728",444,"1,365","1,808",0,0,0,"2,411","2,126","4,537",43,0.78,0.45,0.8,18866,38826,23345,15481,31061,7765,NEW HAMPSHIRE_CHESHIRE
NH 2007,NEW HAMPSHIRE,COOS,Coos,Hardwood,"5,436","1,628","7,064","1,946","6,111","8,057",0,0,0,"7,383","7,738","15,121",43,0.78,0.45,0.8,18866,129401,60452,68950,103521,25880,NEW HAMPSHIRE_COOS
NH 2007,NEW HAMPSHIRE,GRAFTON,Grafton,Hardwood,610,262,872,"1,356","4,085","5,441",0,4,4,"1,966","4,351","6,317",43,0.78,0.45,0.8,18866,54059,7462,46597,43247,10812,NEW HAMPSHIRE_GRAFTON
NH 2007,NEW HAMPSHIRE,HILLSBOROUGH,Hillsborough,Hardwood,"2,426",758,"3,184",502,"1,597","2,099",0,6,6,"2,928","2,361","5,289",43,0.78,0.45,0.8,18866,45262,27248,18014,36209,9052,NEW HAMPSHIRE_HILLSBOROUGH
NH 2007,NEW HAMPSHIRE,MERRIMACK,Merrimack,Hardwood,"2,591",812,"3,403",534,"1,706","2,240",0,3,3,"3,125","2,520","5,646",43,0.78,0.45,0.8,18866,48317,29122,19195,38654,9663,NEW HAMPSHIRE_MERRIMACK
NH 2007,NEW HAMPSHIRE,ROCKINGHAM,Rockingham,Hardwood,"1,295",410,"1,705",264,853,"1,117",0,3,3,"1,559","1,265","2,824",43,0.78,0.45,0.8,18866,24167,14591,9576,19334,4833,NEW HAMPSHIRE_ROCKINGHAM
NH 2007,NEW HAMPSHIRE,STRAFFORD,Strafford,Hardwood,942,223,"1,164",191,635,826,0,1,1,"1,133",858,"1,991",43,0.78,0.45,0.8,18866,17038,9961,7077,13631,3408,NEW HAMPSHIRE_STRAFFORD
NH 2007,NEW HAMPSHIRE,SULLIVAN,Sullivan,Hardwood,"1,107",344,"1,451",230,729,959,0,2,2,"1,337","1,075","2,412",43,0.78,0.45,0.8,18866,20641,12417,8224,16513,4128,NEW HAMPSHIRE_SULLIVAN
NJ 2007,NEW JERSEY,ATLANTIC,Atlantic,Hardwood,95,270,366,12,42,54,0,0,0,107,312,419,43,0.78,0.45,0.8,18866,3586,3132,454,2869,717,NEW JERSEY_ATLANTIC
NJ 2007,NEW JERSEY,BERGEN,Bergen,Hardwood,4,38,42,0,0,0,0,0,0,4,38,42,43,0.78,0.45,0.8,18866,359,359,0,288,72,NEW JERSEY_BERGEN
NJ 2007,NEW JERSEY,BURLINGTON,Burlington,Hardwood,208,670,877,24,87,111,0,0,0,232,757,989,43,0.78,0.45,0.8,18866,8464,7505,958,6771,1693,NEW JERSEY_BURLINGTON
NJ 2007,NEW JERSEY,CAMDEN,Camden,Hardwood,4,40,44,0,0,0,0,0,0,4,40,44,43,0.78,0.45,0.8,18866,377,377,0,301,75,NEW JERSEY_CAMDEN
NJ 2007,NEW JERSEY,CAPE MAY,Cape May,Hardwood,5,43,48,0,1,1,0,0,0,5,44,49,43,0.78,0.45,0.8,18866,419,411,9,335,84,NEW JERSEY_CAPE MAY
NJ 2007,NEW JERSEY,CUMBERLAND,Cumberland,Hardwood,106,"1,016","1,122",2,8,9,0,0,0,108,"1,023","1,131",43,0.78,0.45,0.8,18866,9679,9602,77,7743,1936,NEW JERSEY_CUMBERLAND
NJ 2007,NEW JERSEY,GLOUCESTER,Gloucester,Hardwood,110,"1,201","1,312",0,0,0,0,0,0,110,"1,201","1,312",43,0.78,0.45,0.8,18866,11228,11228,0,8982,2246,NEW JERSEY_GLOUCESTER
NJ 2007,NEW JERSEY,HUNTERDON,Hunterdon,Hardwood,463,"3,616","4,078",22,78,100,0,0,0,485,"3,694","4,179",43,0.78,0.45,0.8,18866,35763,34898,864,28610,7153,NEW JERSEY_HUNTERDON
NJ 2007,NEW JERSEY,MERCER,Mercer,Hardwood,109,"1,189","1,298",0,0,0,0,0,0,109,"1,189","1,298",43,0.78,0.45,0.8,18866,11108,11108,0,8886,2222,NEW JERSEY_MERCER
NJ 2007,NEW JERSEY,MIDDLESEX,Middlesex,Hardwood,159,"1,129","1,288",10,33,43,0,5,5,169,"1,167","1,336",43,0.78,0.45,0.8,18866,11433,11022,411,9147,2287,NEW JERSEY_MIDDLESEX
NJ 2007,NEW JERSEY,MONMOUTH,Monmouth,Hardwood,253,"1,556","1,809",19,65,84,0,4,4,272,"1,626","1,898",43,0.78,0.45,0.8,18866,16243,15481,762,12994,3249,NEW JERSEY_MONMOUTH
NJ 2007,NEW JERSEY,MORRIS,Morris,Hardwood,195,"2,049","2,244",1,4,5,0,0,0,196,"2,053","2,249",43,0.78,0.45,0.8,18866,19246,19204,43,15397,3849,NEW JERSEY_MORRIS
NJ 2007,NEW JERSEY,OCEAN,Ocean,Hardwood,102,65,167,16,57,73,0,0,0,118,122,241,43,0.78,0.45,0.8,18866,2062,1429,633,1650,412,NEW JERSEY_OCEAN
NJ 2007,NEW JERSEY,PASSAIC,Passaic,Hardwood,37,14,51,6,21,27,0,0,0,43,35,78,43,0.78,0.45,0.8,18866,668,436,231,534,134,NEW JERSEY_PASSAIC
NJ 2007,NEW JERSEY,SALEM,Salem,Hardwood,187,"1,052","1,239",15,54,69,0,0,0,202,"1,106","1,308",43,0.78,0.45,0.8,18866,11194,10603,590,8955,2239,NEW JERSEY_SALEM
NJ 2007,NEW JERSEY,SOMERSET,Somerset,Hardwood,25,236,261,1,2,3,0,0,0,26,238,264,43,0.78,0.45,0.8,18866,2259,2234,26,1807,452,NEW JERSEY_SOMERSET
NJ 2007,NEW JERSEY,SUSSEX,Sussex,Hardwood,472,"4,061","4,533",17,59,76,0,0,0,489,"4,120","4,609",43,0.78,0.45,0.8,18866,39443,38792,650,31554,7889,NEW JERSEY_SUSSEX
NJ 2007,NEW JERSEY,WARREN,Warren,Hardwood,479,"4,230","4,709",16,54,69,0,0,0,494,"4,284","4,778",43,0.78,0.45,0.8,18866,40889,40298,590,32711,8178,NEW JERSEY_WARREN
NM 2007,NEW MEXICO,CATRON,Catron,Hardwood,0,24,24,0,0,0,0,0,0,0,24,24,43,0.78,0.45,0.8,18866,205,205,0,164,41,NEW MEXICO_CATRON
NM 2007,NEW MEXICO,COLFAX,Colfax,Hardwood,0,9,9,0,0,0,0,0,0,0,9,9,43,0.78,0.45,0.8,18866,77,77,0,62,15,NEW MEXICO_COLFAX
NM 2007,NEW MEXICO,GRANT,Grant,Hardwood,0,13,13,0,0,0,0,0,0,0,13,13,43,0.78,0.45,0.8,18866,111,111,0,89,22,NEW MEXICO_GRANT
NM 2007,NEW MEXICO,HIDALGO,Hidalgo,Hardwood,0,13,13,0,0,0,0,0,0,0,13,13,43,0.78,0.45,0.8,18866,111,111,0,89,22,NEW MEXICO_HIDALGO
NM 2007,NEW MEXICO,LOS ALAMOS,Los Alamos,Hardwood,0,1,1,0,0,0,0,0,0,0,1,1,43,0.78,0.45,0.8,18866,9,9,0,7,2,NEW MEXICO_LOS ALAMOS
NM 2007,NEW MEXICO,MORA,Mora,Hardwood,4,17,20,0,1,1,0,0,0,4,17,21,43,0.78,0.45,0.8,18866,180,171,9,144,36,NEW MEXICO_MORA
NM 2007,NEW MEXICO,OTERO,Otero,Hardwood,0,27,27,0,0,0,0,0,0,0,27,27,43,0.78,0.45,0.8,18866,231,231,0,185,46,NEW MEXICO_OTERO
NM 2007,NEW MEXICO,RIO ARRIBA,Rio Arriba,Hardwood,979,36,"1,015",54,165,219,0,0,0,"1,033",201,"1,235",43,0.78,0.45,0.8,18866,10569,8686,1883,8455,2114,NEW MEXICO_RIO ARRIBA
NM 2007,NEW MEXICO,SAN MIGUEL,San Miguel,Hardwood,0,8,8,0,0,0,0,0,0,0,8,8,43,0.78,0.45,0.8,18866,68,68,0,55,14,NEW MEXICO_SAN MIGUEL
NM 2007,NEW MEXICO,SANDOVAL,Sandoval,Hardwood,0,2,2,0,0,0,0,0,0,0,2,2,43,0.78,0.45,0.8,18866,17,17,0,14,3,NEW MEXICO_SANDOVAL
NM 2007,NEW MEXICO,SANTA FE,Santa Fe,Hardwood,0,2,2,0,0,0,0,0,0,0,2,2,43,0.78,0.45,0.8,18866,17,17,0,14,3,NEW MEXICO_SANTA FE
NM 2007,NEW MEXICO,SIERRA,Sierra,Hardwood,0,13,13,0,0,0,0,0,0,0,13,13,43,0.78,0.45,0.8,18866,111,111,0,89,22,NEW MEXICO_SIERRA
NM 2007,NEW MEXICO,SOCORRO,Socorro,Hardwood,0,0,0,0,0,0,0,0,0,0,0,0,43,0.78,0.45,0.8,18866,0,0,0,0,0,NEW MEXICO_SOCORRO
NM 2007,NEW MEXICO,TAOS,Taos,Hardwood,0,6,6,0,0,0,0,0,0,0,6,6,43,0.78,0.45,0.8,18866,51,51,0,41,10,NEW MEXICO_TAOS
NM 2007,NEW MEXICO,TORRANCE,Torrance,Hardwood,0,0,0,0,0,0,0,0,0,0,0,0,43,0.78,0.45,0.8,18866,0,0,0,0,0,NEW MEXICO_TORRANCE
NV 2007,NEVADA,CARSON CITY,Carson City,Hardwood,0,4,4,0,0,0,0,0,0,0,4,4,43,0.78,0.45,0.8,18866,34,34,0,27,7,NEVADA_CARSON CITY
NY 2007,NEW YORK,ALBANY,Albany,Hardwood,185,181,365,28,100,128,0,56,56,213,337,549,43,0.78,0.45,0.8,18866,4698,3124,1575,3759,940,NEW YORK_ALBANY
NY 2007,NEW YORK,ALLEGANY,Allegany,Hardwood,"2,611","2,612","5,223",390,"1,412","1,801",0,0,0,"3,000","4,024","7,024",43,0.78,0.45,0.8,18866,60110,44697,15412,48088,12022,NEW YORK_ALLEGANY
NY 2007,NEW YORK,BROOME,Broome,Hardwood,"1,758","1,703","3,462",213,956,"1,169",0,281,281,"1,971","2,940","4,912",43,0.78,0.45,0.8,18866,42036,29627,12409,33628,8407,NEW YORK_BROOME
NY 2007,NEW YORK,CATTARAUGUS,Cattaraugus,Hardwood,"5,110","5,030","10,140",740,"2,769","3,509",0,87,87,"5,850","7,886","13,736",43,0.78,0.45,0.8,18866,117549,86775,30774,94039,23510,NEW YORK_CATTARAUGUS
NY 2007,NEW YORK,CAYUGA,Cayuga,Hardwood,"1,360","1,388","2,748",212,733,945,0,0,0,"1,572","2,122","3,693",43,0.78,0.45,0.8,18866,31604,23517,8087,25283,6321,NEW YORK_CAYUGA
NY 2007,NEW YORK,CHAUTAUQUA,Chautauqua,Hardwood,"4,113","4,010","8,123",585,"2,231","2,816",0,834,834,"4,698","7,075","11,773",43,0.78,0.45,0.8,18866,100750,69514,31236,80600,20150,NEW YORK_CHAUTAUQUA
NY 2007,NEW YORK,CHEMUNG,Chemung,Hardwood,874,915,"1,789",117,471,588,0,0,0,991,"1,386","2,377",43,0.78,0.45,0.8,18866,20342,15310,5032,16273,4068,NEW YORK_CHEMUNG
NY 2007,NEW YORK,CHENANGO,Chenango,Hardwood,"2,673","2,959","5,632",384,"1,430","1,814",0,0,0,"3,057","4,389","7,446",43,0.78,0.45,0.8,18866,63721,48197,15524,50977,12744,NEW YORK_CHENANGO
NY 2007,NEW YORK,CLINTON,Clinton,Hardwood,"1,331","1,099","2,429",132,736,867,0,22,22,"1,462","1,856","3,318",43,0.78,0.45,0.8,18866,28395,20787,7608,22716,5679,NEW YORK_CLINTON
NY 2007,NEW YORK,COLUMBIA,Columbia,Hardwood,790,781,"1,571",122,428,549,0,398,398,912,"1,606","2,518",43,0.78,0.45,0.8,18866,21548,13444,8104,17239,4310,NEW YORK_COLUMBIA
NY 2007,NEW YORK,CORTLAND,Cortland,Hardwood,"1,778","2,068","3,846",272,945,"1,217",0,16,16,"2,050","3,029","5,079",43,0.78,0.45,0.8,18866,43465,32913,10552,34772,8693,NEW YORK_CORTLAND
NY 2007,NEW YORK,DELAWARE,Delaware,Hardwood,"3,977","4,383","8,360",568,"2,130","2,697",0,214,214,"4,545","6,726","11,271",43,0.78,0.45,0.8,18866,96454,71543,24912,77163,19291,NEW YORK_DELAWARE
NY 2007,NEW YORK,DUTCHESS,Dutchess,Hardwood,300,313,613,47,161,208,0,745,745,346,"1,219","1,566",43,0.78,0.45,0.8,18866,13401,5246,8156,10721,2680,NEW YORK_DUTCHESS
NY 2007,NEW YORK,ERIE,Erie,Hardwood,747,763,"1,510",116,403,519,0,213,213,863,"1,378","2,242",43,0.78,0.45,0.8,18866,19186,12922,6264,15349,3837,NEW YORK_ERIE
NY 2007,NEW YORK,ESSEX,Essex,Hardwood,"3,480","3,008","6,489",339,"1,917","2,256",0,163,163,"3,819","5,089","8,908",43,0.78,0.45,0.8,18866,76232,55531,20701,60986,15246,NEW YORK_ESSEX
NY 2007,NEW YORK,FRANKLIN,Franklin,Hardwood,"4,557","3,675","8,233",433,"2,526","2,959",0,212,212,"4,991","6,413","11,404",43,0.78,0.45,0.8,18866,97592,70456,27137,78074,19518,NEW YORK_FRANKLIN
NY 2007,NEW YORK,FULTON,Fulton,Hardwood,"1,146",973,"2,118",132,631,763,0,127,127,"1,278","1,731","3,008",43,0.78,0.45,0.8,18866,25742,18125,7616,20593,5148,NEW YORK_FULTON
NY 2007,NEW YORK,GENESEE,Genesee,Hardwood,245,250,495,38,132,171,0,0,0,284,382,666,43,0.78,0.45,0.8,18866,5699,4236,1463,4560,1140,NEW YORK_GENESEE
NY 2007,NEW YORK,GREENE,Greene,Hardwood,835,873,"1,707",130,449,579,0,80,80,964,"1,402","2,366",43,0.78,0.45,0.8,18866,20248,14608,5640,16198,4050,NEW YORK_GREENE
