State,States,COUNTY,County,Species_Group,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Growing_Stock,Non_growing_Stock,All_Sources,Hardwood_Density_lb_ft3,Df,CC,Percentshoot,HANPP_lb_C_perthousand_cubicfeet ,TotalHANPP_Harvest_in_Tonnes,HANPP_harvest_used_in_Tonnes,HANPP_Harvest_unused_in_Tonnes,HANPP_Harvest_above_ground_in_Tonnes,HANPP_Harvest_below_ground_in_Tonnes,Stcnty
ND 2002,NORTH DAKOTA,WARD,Ward,Hardwood,0,116,116,0,0,0,98,90,188,98,206,304,43,0.78,0.45,0.80,18866,2602,993,1609,2081,520,NORTH DAKOTA_WARD
ND 2002,NORTH DAKOTA,WILLIAMS,Williams,Hardwood,0,6,6,0,0,0,0,0,0,0,6,6,43,0.78,0.45,0.80,18866,51,51,0,41,10,NORTH DAKOTA_WILLIAMS
NE 2002,NEBRASKA,ADAMS,Adams,Hardwood,0,138,139,0,0,0,0,0,0,0,138,139,43,0.78,0.45,0.80,18866,1190,1190,0,952,238,NEBRASKA_ADAMS
NE 2002,NEBRASKA,ANTELOPE,Antelope,Hardwood,55,79,134,8,19,28,0,0,0,64,98,162,43,0.78,0.45,0.80,18866,1386,1147,240,1109,277,NEBRASKA_ANTELOPE
NE 2002,NEBRASKA,BANNER,Banner,Hardwood,16,54,70,0,1,1,0,0,0,16,55,71,43,0.78,0.45,0.80,18866,608,599,9,486,122,NEBRASKA_BANNER
NE 2002,NEBRASKA,BLAINE,Blaine,Hardwood,0,86,86,0,0,0,0,0,0,0,86,86,43,0.78,0.45,0.80,18866,736,736,0,589,147,NEBRASKA_BLAINE
NE 2002,NEBRASKA,BOONE,Boone,Hardwood,327,36,363,49,113,162,0,0,0,376,150,525,43,0.78,0.45,0.80,18866,4493,3106,1386,3594,899,NEBRASKA_BOONE
NE 2002,NEBRASKA,BOX BUTTE,Box Butte,Hardwood,0,6,6,0,0,0,0,0,0,0,6,6,43,0.78,0.45,0.80,18866,51,51,0,41,10,NEBRASKA_BOX BUTTE
NE 2002,NEBRASKA,BOYD,Boyd,Hardwood,0,28,29,0,0,0,0,0,0,1,28,29,43,0.78,0.45,0.80,18866,248,248,0,199,50,NEBRASKA_BOYD
NE 2002,NEBRASKA,BROWN,Brown,Hardwood,2,88,90,0,1,1,0,0,0,3,89,91,43,0.78,0.45,0.80,18866,779,770,9,623,156,NEBRASKA_BROWN
NE 2002,NEBRASKA,BUFFALO,Buffalo,Hardwood,2,28,30,0,1,1,0,0,0,2,29,31,43,0.78,0.45,0.80,18866,265,257,9,212,53,NEBRASKA_BUFFALO
NE 2002,NEBRASKA,BURT,Burt,Hardwood,84,23,108,13,29,42,0,0,0,97,53,150,43,0.78,0.45,0.80,18866,1284,924,359,1027,257,NEBRASKA_BURT
NE 2002,NEBRASKA,BUTLER,Butler,Hardwood,26,9,35,4,9,13,0,429,429,30,447,476,43,0.78,0.45,0.80,18866,4073,300,3774,3259,815,NEBRASKA_BUTLER
NE 2002,NEBRASKA,CASS,Cass,Hardwood,136,197,333,19,40,59,0,0,0,155,237,392,43,0.78,0.45,0.80,18866,3355,2850,505,2684,671,NEBRASKA_CASS
NE 2002,NEBRASKA,CEDAR,Cedar,Hardwood,125,61,186,19,44,63,0,0,0,145,105,250,43,0.78,0.45,0.80,18866,2139,1592,548,1712,428,NEBRASKA_CEDAR
NE 2002,NEBRASKA,CHASE,Chase,Hardwood,0,65,65,0,0,0,0,0,0,0,65,65,43,0.78,0.45,0.80,18866,556,556,0,445,111,NEBRASKA_CHASE
NE 2002,NEBRASKA,CHERRY,Cherry,Hardwood,0,28,28,0,0,0,0,0,0,0,28,28,43,0.78,0.45,0.80,18866,240,240,0,192,48,NEBRASKA_CHERRY
NE 2002,NEBRASKA,CHEYENNE,Cheyenne,Hardwood,0,0,0,0,0,0,0,0,0,0,0,0,43,0.78,0.45,0.80,18866,0,0,0,0,0,NEBRASKA_CHEYENNE
NE 2002,NEBRASKA,CLAY,Clay,Hardwood,0,70,70,0,0,0,0,0,0,0,70,70,43,0.78,0.45,0.80,18866,599,599,0,479,120,NEBRASKA_CLAY
NE 2002,NEBRASKA,COLFAX,Colfax,Hardwood,227,93,320,33,78,111,0,0,0,260,171,431,43,0.78,0.45,0.80,18866,3688,2738,950,2951,738,NEBRASKA_COLFAX
NE 2002,NEBRASKA,CUMING,Cuming,Hardwood,519,2,520,78,181,259,0,0,0,597,182,779,43,0.78,0.45,0.80,18866,6666,4450,2216,5333,1333,NEBRASKA_CUMING
NE 2002,NEBRASKA,CUSTER,Custer,Hardwood,0,234,234,0,0,0,0,0,0,0,234,234,43,0.78,0.45,0.80,18866,2003,2003,0,1602,401,NEBRASKA_CUSTER
NE 2002,NEBRASKA,DAKOTA,Dakota,Hardwood,89,28,117,13,31,44,0,0,0,102,59,161,43,0.78,0.45,0.80,18866,1378,1001,377,1102,276,NEBRASKA_DAKOTA
NE 2002,NEBRASKA,DAWES,Dawes,Hardwood,0,45,45,0,0,0,0,0,0,0,45,45,43,0.78,0.45,0.80,18866,385,385,0,308,77,NEBRASKA_DAWES
NE 2002,NEBRASKA,DAWSON,Dawson,Hardwood,0,109,109,0,0,0,0,0,0,0,109,109,43,0.78,0.45,0.80,18866,933,933,0,746,187,NEBRASKA_DAWSON
NE 2002,NEBRASKA,DIXON,Dixon,Hardwood,90,2,92,13,31,44,0,0,0,103,33,136,43,0.78,0.45,0.80,18866,1164,787,377,931,233,NEBRASKA_DIXON
NE 2002,NEBRASKA,DODGE,Dodge,Hardwood,60,401,462,9,21,30,0,0,0,69,422,492,43,0.78,0.45,0.80,18866,4210,3954,257,3368,842,NEBRASKA_DODGE
NE 2002,NEBRASKA,DOUGLAS,Douglas,Hardwood,43,"1,084","1,127",1,2,2,0,0,0,43,"1,086","1,129",43,0.78,0.45,0.80,18866,9662,9645,17,7729,1932,NEBRASKA_DOUGLAS
NE 2002,NEBRASKA,FRANKLIN,Franklin,Hardwood,454,3,457,69,158,227,0,0,0,523,161,684,43,0.78,0.45,0.80,18866,5853,3911,1943,4683,1171,NEBRASKA_FRANKLIN
NE 2002,NEBRASKA,FRONTIER,Frontier,Hardwood,0,76,76,0,0,0,0,0,0,0,76,76,43,0.78,0.45,0.80,18866,650,650,0,520,130,NEBRASKA_FRONTIER
NE 2002,NEBRASKA,FURNAS,Furnas,Hardwood,20,0,20,3,7,10,0,0,0,23,7,30,43,0.78,0.45,0.80,18866,257,171,86,205,51,NEBRASKA_FURNAS
NE 2002,NEBRASKA,GAGE,Gage,Hardwood,48,58,106,7,16,23,0,0,0,55,74,129,43,0.78,0.45,0.80,18866,1104,907,197,883,221,NEBRASKA_GAGE
NE 2002,NEBRASKA,GARFIELD,Garfield,Hardwood,4,27,31,0,0,0,0,0,0,4,27,32,43,0.78,0.45,0.80,18866,274,265,9,219,55,NEBRASKA_GARFIELD
NE 2002,NEBRASKA,HALL,Hall,Hardwood,126,319,446,19,44,63,0,0,0,146,363,509,43,0.78,0.45,0.80,18866,4356,3817,539,3485,871,NEBRASKA_HALL
NE 2002,NEBRASKA,HAMILTON,Hamilton,Hardwood,0,119,119,0,0,0,0,0,0,0,119,119,43,0.78,0.45,0.80,18866,1018,1018,0,815,204,NEBRASKA_HAMILTON
NE 2002,NEBRASKA,HARLAN,Harlan,Hardwood,20,9,29,3,7,10,0,0,0,23,16,39,43,0.78,0.45,0.80,18866,334,248,86,267,67,NEBRASKA_HARLAN
NE 2002,NEBRASKA,HOLT,Holt,Hardwood,333,441,774,50,116,166,0,0,0,383,557,940,43,0.78,0.45,0.80,18866,8044,6624,1421,6435,1609,NEBRASKA_HOLT
NE 2002,NEBRASKA,HOOKER,Hooker,Hardwood,0,22,22,0,0,0,0,0,0,0,22,22,43,0.78,0.45,0.80,18866,188,188,0,151,38,NEBRASKA_HOOKER
NE 2002,NEBRASKA,HOWARD,Howard,Hardwood,0,332,332,0,0,0,0,0,0,0,332,333,43,0.78,0.45,0.80,18866,2850,2841,9,2280,570,NEBRASKA_HOWARD
NE 2002,NEBRASKA,JEFFERSON,Jefferson,Hardwood,29,1,30,5,10,15,0,0,0,34,12,46,43,0.78,0.45,0.80,18866,394,257,137,315,79,NEBRASKA_JEFFERSON
NE 2002,NEBRASKA,JOHNSON,Johnson,Hardwood,34,4,38,6,12,18,0,0,0,40,16,55,43,0.78,0.45,0.80,18866,471,325,145,377,94,NEBRASKA_JOHNSON
NE 2002,NEBRASKA,KEYA PAHA,Keya Paha,Hardwood,4,28,32,1,2,2,0,0,0,5,30,35,43,0.78,0.45,0.80,18866,300,274,26,240,60,NEBRASKA_KEYA PAHA
NE 2002,NEBRASKA,KIMBALL,Kimball,Hardwood,0,12,12,0,0,0,0,0,0,0,12,12,43,0.78,0.45,0.80,18866,103,103,0,82,21,NEBRASKA_KIMBALL
NE 2002,NEBRASKA,KNOX,Knox,Hardwood,13,62,76,2,5,7,121,53,173,136,119,256,43,0.78,0.45,0.80,18866,2191,650,1540,1753,438,NEBRASKA_KNOX
NE 2002,NEBRASKA,LANCASTER,Lancaster,Hardwood,5,"1,003","1,008",1,2,2,0,0,0,5,"1,005","1,010",43,0.78,0.45,0.80,18866,8643,8626,17,6915,1729,NEBRASKA_LANCASTER
NE 2002,NEBRASKA,LINCOLN,Lincoln,Hardwood,131,147,278,20,46,65,174,65,239,325,258,583,43,0.78,0.45,0.80,18866,4989,2379,2610,3991,998,NEBRASKA_LINCOLN
NE 2002,NEBRASKA,LOUP,Loup,Hardwood,8,0,8,1,0,1,0,0,0,9,0,9,43,0.78,0.45,0.80,18866,77,68,9,62,15,NEBRASKA_LOUP
NE 2002,NEBRASKA,MADISON,Madison,Hardwood,131,36,167,20,46,65,0,0,0,151,82,232,43,0.78,0.45,0.80,18866,1985,1429,556,1588,397,NEBRASKA_MADISON
NE 2002,NEBRASKA,MERRICK,Merrick,Hardwood,81,0,81,11,20,31,87,177,263,178,197,374,43,0.78,0.45,0.80,18866,3201,693,2507,2560,640,NEBRASKA_MERRICK
NE 2002,NEBRASKA,MORRILL,Morrill,Hardwood,0,76,76,0,0,0,0,0,0,0,76,76,43,0.78,0.45,0.80,18866,650,650,0,520,130,NEBRASKA_MORRILL
NE 2002,NEBRASKA,NANCE,Nance,Hardwood,242,5,247,39,85,123,0,0,0,281,89,370,43,0.78,0.45,0.80,18866,3166,2114,1053,2533,633,NEBRASKA_NANCE
NE 2002,NEBRASKA,NEMAHA,Nemaha,Hardwood,70,133,203,11,20,31,133,203,335,213,355,569,43,0.78,0.45,0.80,18866,4869,1737,3132,3895,974,NEBRASKA_NEMAHA
NE 2002,NEBRASKA,NUCKOLLS,Nuckolls,Hardwood,13,0,13,2,4,6,0,0,0,15,4,19,43,0.78,0.45,0.80,18866,163,111,51,130,33,NEBRASKA_NUCKOLLS
NE 2002,NEBRASKA,OTOE,Otoe,Hardwood,49,325,374,8,16,24,0,0,0,57,341,398,43,0.78,0.45,0.80,18866,3406,3201,205,2725,681,NEBRASKA_OTOE
NE 2002,NEBRASKA,PAWNEE,Pawnee,Hardwood,79,135,214,15,28,43,233,177,410,327,340,667,43,0.78,0.45,0.80,18866,5708,1831,3877,4566,1142,NEBRASKA_PAWNEE
NE 2002,NEBRASKA,PHELPS,Phelps,Hardwood,0,198,198,0,0,0,0,0,0,0,198,198,43,0.78,0.45,0.80,18866,1694,1694,0,1356,339,NEBRASKA_PHELPS
NE 2002,NEBRASKA,PLATTE,Platte,Hardwood,224,25,248,34,78,112,0,0,0,257,103,360,43,0.78,0.45,0.80,18866,3081,2122,958,2465,616,NEBRASKA_PLATTE
NE 2002,NEBRASKA,POLK,Polk,Hardwood,77,91,168,9,17,26,0,0,0,86,108,194,43,0.78,0.45,0.80,18866,1660,1438,223,1328,332,NEBRASKA_POLK
NE 2002,NEBRASKA,RED WILLOW,Red Willow,Hardwood,0,178,178,0,0,0,0,0,0,0,178,178,43,0.78,0.45,0.80,18866,1523,1523,0,1219,305,NEBRASKA_RED WILLOW
NE 2002,NEBRASKA,RICHARDSON,Richardson,Hardwood,138,164,302,29,49,78,0,0,0,166,213,380,43,0.78,0.45,0.80,18866,3252,2584,668,2602,650,NEBRASKA_RICHARDSON
NE 2002,NEBRASKA,ROCK,Rock,Hardwood,80,0,80,12,28,40,0,0,0,92,28,120,43,0.78,0.45,0.80,18866,1027,685,342,822,205,NEBRASKA_ROCK
NE 2002,NEBRASKA,SALINE,Saline,Hardwood,29,44,73,5,10,15,35,51,86,69,105,175,43,0.78,0.45,0.80,18866,1498,625,873,1198,300,NEBRASKA_SALINE
NE 2002,NEBRASKA,SARPY,Sarpy,Hardwood,34,368,402,3,5,7,0,0,0,37,372,409,43,0.78,0.45,0.80,18866,3500,3440,60,2800,700,NEBRASKA_SARPY
NE 2002,NEBRASKA,SAUNDERS,Saunders,Hardwood,654,113,767,103,227,330,0,0,0,757,340,"1,097",43,0.78,0.45,0.80,18866,9388,6564,2824,7510,1878,NEBRASKA_SAUNDERS
NE 2002,NEBRASKA,SCOTTS BLUFF,Scotts Bluff,Hardwood,0,250,250,0,0,0,0,0,0,0,250,250,43,0.78,0.45,0.80,18866,2139,2139,0,1712,428,NEBRASKA_SCOTTS BLUFF
NE 2002,NEBRASKA,SEWARD,Seward,Hardwood,0,50,50,0,0,0,0,0,0,0,50,50,43,0.78,0.45,0.80,18866,428,428,0,342,86,NEBRASKA_SEWARD
NE 2002,NEBRASKA,SHERMAN,Sherman,Hardwood,0,0,0,0,0,0,202,196,397,202,196,397,43,0.78,0.45,0.80,18866,3397,0,3397,2718,679,NEBRASKA_SHERMAN
NE 2002,NEBRASKA,STANTON,Stanton,Hardwood,0,54,54,0,0,0,0,0,0,0,54,54,43,0.78,0.45,0.80,18866,462,462,0,370,92,NEBRASKA_STANTON
NE 2002,NEBRASKA,THAYER,Thayer,Hardwood,0,1,1,0,0,0,0,0,0,0,1,1,43,0.78,0.45,0.80,18866,9,9,0,7,2,NEBRASKA_THAYER
NE 2002,NEBRASKA,THURSTON,Thurston,Hardwood,112,5,117,17,39,56,0,0,0,130,44,173,43,0.78,0.45,0.80,18866,1480,1001,479,1184,296,NEBRASKA_THURSTON
NE 2002,NEBRASKA,VALLEY,Valley,Hardwood,16,0,16,1,0,2,0,0,0,18,0,18,43,0.78,0.45,0.80,18866,154,137,17,123,31,NEBRASKA_VALLEY
NE 2002,NEBRASKA,WASHINGTON,Washington,Hardwood,21,113,133,1,1,2,0,0,0,21,114,135,43,0.78,0.45,0.80,18866,1155,1138,17,924,231,NEBRASKA_WASHINGTON
NE 2002,NEBRASKA,WAYNE,Wayne,Hardwood,0,15,15,0,0,0,0,0,0,0,15,15,43,0.78,0.45,0.80,18866,128,128,0,103,26,NEBRASKA_WAYNE
NE 2002,NEBRASKA,WEBSTER,Webster,Hardwood,45,91,136,3,8,10,0,0,0,48,98,147,43,0.78,0.45,0.80,18866,1258,1164,94,1006,252,NEBRASKA_WEBSTER
NE 2002,NEBRASKA,YORK,York,Hardwood,0,97,97,0,0,0,0,0,0,0,97,97,43,0.78,0.45,0.80,18866,830,830,0,664,166,NEBRASKA_YORK
NH 2002,NEW HAMPSHIRE,BELKNAP,Belknap,Hardwood,"1,870",715,"2,585",185,"1,012","1,197",0,0,0,"2,055","1,727","3,782",43,0.78,0.45,0.80,18866,32365,22122,10244,25892,6473,NEW HAMPSHIRE_BELKNAP
NH 2002,NEW HAMPSHIRE,CARROLL,Carroll,Hardwood,"5,015","1,953","6,968",501,"2,771","3,272",0,4,4,"5,516","4,728","10,244",43,0.78,0.45,0.80,18866,87665,59630,28035,70132,17533,NEW HAMPSHIRE_CARROLL
NH 2002,NEW HAMPSHIRE,CHESHIRE,Cheshire,Hardwood,"40,735","12,583","53,318","6,649","22,414","29,063",0,0,0,"47,384","34,996","82,381",43,0.78,0.45,0.80,18866,704994,456281,248713,563996,140999,NEW HAMPSHIRE_CHESHIRE
NH 2002,NEW HAMPSHIRE,COOS,Coos,Hardwood,"14,814","5,492","20,306","1,581","7,974","9,555",0,0,0,"16,395","13,466","29,861",43,0.78,0.45,0.80,18866,255542,173773,81769,204434,51108,NEW HAMPSHIRE_COOS
NH 2002,NEW HAMPSHIRE,GRAFTON,Grafton,Hardwood,"7,681","2,956","10,637",844,"4,397","5,240",0,4,4,"8,525","7,356","15,881",43,0.78,0.45,0.80,18866,135905,91029,44877,108724,27181,NEW HAMPSHIRE_GRAFTON
NH 2002,NEW HAMPSHIRE,HILLSBOROUGH,Hillsborough,Hardwood,"6,878","2,259","9,137","1,020","3,793","4,813",0,6,6,"7,898","6,058","13,956",43,0.78,0.45,0.80,18866,119432,78192,41240,95545,23886,NEW HAMPSHIRE_HILLSBOROUGH
NH 2002,NEW HAMPSHIRE,MERRIMACK,Merrimack,Hardwood,"2,625",941,"3,566",328,"1,452","1,780",0,3,3,"2,953","2,396","5,349",43,0.78,0.45,0.80,18866,45775,30517,15258,36620,9155,NEW HAMPSHIRE_MERRIMACK
NH 2002,NEW HAMPSHIRE,ROCKINGHAM,Rockingham,Hardwood,"1,540",516,"2,056",220,850,"1,070",0,3,3,"1,760","1,369","3,129",43,0.78,0.45,0.80,18866,26777,17595,9182,21422,5355,NEW HAMPSHIRE_ROCKINGHAM
NH 2002,NEW HAMPSHIRE,STRAFFORD,Strafford,Hardwood,"1,325",492,"1,817",151,730,881,0,1,1,"1,476","1,223","2,699",43,0.78,0.45,0.80,18866,23097,15549,7548,18478,4619,NEW HAMPSHIRE_STRAFFORD
NH 2002,NEW HAMPSHIRE,SULLIVAN,Sullivan,Hardwood,"1,412",515,"1,927",170,781,951,0,2,2,"1,582","1,298","2,881",43,0.78,0.45,0.80,18866,24655,16491,8164,19724,4931,NEW HAMPSHIRE_SULLIVAN
NJ 2002,NEW JERSEY,ATLANTIC,Atlantic,Hardwood,109,848,957,5,18,24,0,0,0,114,866,980,43,0.78,0.45,0.80,18866,8387,8190,197,6709,1677,NEW JERSEY_ATLANTIC
NJ 2002,NEW JERSEY,BERGEN,Bergen,Hardwood,16,124,140,1,3,3,0,0,0,17,127,144,43,0.78,0.45,0.80,18866,1232,1198,34,986,246,NEW JERSEY_BERGEN
NJ 2002,NEW JERSEY,BURLINGTON,Burlington,Hardwood,271,"2,114","2,385",14,45,59,0,0,0,285,"2,159","2,444",43,0.78,0.45,0.80,18866,20915,20410,505,16732,4183,NEW JERSEY_BURLINGTON
NJ 2002,NEW JERSEY,CAMDEN,Camden,Hardwood,17,132,148,1,3,4,0,0,0,18,134,152,43,0.78,0.45,0.80,18866,1301,1267,34,1041,260,NEW JERSEY_CAMDEN
NJ 2002,NEW JERSEY,CAPE MAY,Cape May,Hardwood,18,139,157,1,3,4,0,0,0,19,142,161,43,0.78,0.45,0.80,18866,1378,1344,34,1102,276,NEW JERSEY_CAPE MAY
NJ 2002,NEW JERSEY,CUMBERLAND,Cumberland,Hardwood,423,"3,299","3,722",21,71,92,0,0,0,445,"3,370","3,815",43,0.78,0.45,0.80,18866,32648,31852,796,26118,6530,NEW JERSEY_CUMBERLAND
NJ 2002,NEW JERSEY,GLOUCESTER,Gloucester,Hardwood,499,"3,914","4,413",22,83,104,0,0,0,521,"3,997","4,517",43,0.78,0.45,0.80,18866,38655,37765,890,30924,7731,NEW JERSEY_GLOUCESTER
NJ 2002,NEW JERSEY,HUNTERDON,Hunterdon,Hardwood,"1,503","11,716","13,219",75,251,326,0,0,0,"1,577","11,967","13,545",43,0.78,0.45,0.80,18866,115914,113125,2790,92732,23183,NEW JERSEY_HUNTERDON
NJ 2002,NEW JERSEY,MERCER,Mercer,Hardwood,497,"3,870","4,367",25,83,108,0,0,0,522,"3,953","4,475",43,0.78,0.45,0.80,18866,38296,37372,924,30637,7659,NEW JERSEY_MERCER
NJ 2002,NEW JERSEY,MIDDLESEX,Middlesex,Hardwood,469,"3,651","4,120",24,79,102,0,5,5,492,"3,735","4,227",43,0.78,0.45,0.80,18866,36174,35258,916,28939,7235,NEW JERSEY_MIDDLESEX
NJ 2002,NEW JERSEY,MONMOUTH,Monmouth,Hardwood,644,"5,018","5,662",32,108,140,0,4,4,676,"5,130","5,806",43,0.78,0.45,0.80,18866,49686,48454,1232,39749,9937,NEW JERSEY_MONMOUTH
NJ 2002,NEW JERSEY,MORRIS,Morris,Hardwood,856,"6,668","7,524",43,143,186,0,0,0,898,"6,811","7,710",43,0.78,0.45,0.80,18866,65980,64388,1592,52784,13196,NEW JERSEY_MORRIS
NJ 2002,NEW JERSEY,OCEAN,Ocean,Hardwood,22,172,194,1,4,5,0,0,0,23,175,199,43,0.78,0.45,0.80,18866,1703,1660,43,1362,341,NEW JERSEY_OCEAN
NJ 2002,NEW JERSEY,PASSAIC,Passaic,Hardwood,4,29,33,0,1,1,0,0,0,4,30,34,43,0.78,0.45,0.80,18866,291,282,9,233,58,NEW JERSEY_PASSAIC
NJ 2002,NEW JERSEY,SALEM,Salem,Hardwood,434,"3,384","3,818",22,73,95,0,0,0,456,"3,457","3,913",43,0.78,0.45,0.80,18866,33486,32673,813,26789,6697,NEW JERSEY_SALEM
NJ 2002,NEW JERSEY,SOMERSET,Somerset,Hardwood,98,767,866,5,17,21,0,0,0,103,784,887,43,0.78,0.45,0.80,18866,7591,7411,180,6073,1518,NEW JERSEY_SOMERSET
NJ 2002,NEW JERSEY,SUSSEX,Sussex,Hardwood,"1,691","13,176","14,867",85,283,368,0,0,0,"1,775","13,460","15,235",43,0.78,0.45,0.80,18866,130377,127228,3149,104302,26075,NEW JERSEY_SUSSEX
NJ 2002,NEW JERSEY,WARREN,Warren,Hardwood,"1,762","13,733","15,495",88,295,384,0,0,0,"1,851","14,028","15,879",43,0.78,0.45,0.80,18866,135888,132602,3286,108711,27178,NEW JERSEY_WARREN
NM 2002,NEW MEXICO,RIO ARRIBA,Rio Arriba,Hardwood,5,0,5,0,1,1,0,0,0,5,1,6,43,0.78,0.45,0.80,18866,51,43,9,41,10,NEW MEXICO_RIO ARRIBA
NM 2002,NEW MEXICO,SANDOVAL,Sandoval,Hardwood,5,0,5,0,1,1,0,0,0,5,1,6,43,0.78,0.45,0.80,18866,51,43,9,41,10,NEW MEXICO_SANDOVAL
NY 2002,NEW YORK,ALBANY,Albany,Hardwood,199,173,371,32,108,140,0,56,56,231,336,567,43,0.78,0.45,0.80,18866,4852,3175,1677,3882,970,NEW YORK_ALBANY
NY 2002,NEW YORK,ALLEGANY,Allegany,Hardwood,"2,867","2,497","5,364",452,"1,557","2,009",0,0,0,"3,320","4,054","7,373",43,0.78,0.45,0.80,18866,63096,45904,17192,50477,12619,NEW YORK_ALLEGANY
NY 2002,NEW YORK,BROOME,Broome,Hardwood,"1,737","1,586","3,323",234,946,"1,180",0,281,281,"1,970","2,813","4,783",43,0.78,0.45,0.80,18866,40932,28437,12494,32745,8186,NEW YORK_BROOME
NY 2002,NEW YORK,CATTARAUGUS,Cattaraugus,Hardwood,"5,448","4,780","10,228",840,"2,960","3,800",0,87,87,"6,288","7,827","14,115",43,0.78,0.45,0.80,18866,120792,87528,33264,96634,24158,NEW YORK_CATTARAUGUS
NY 2002,NEW YORK,CAYUGA,Cayuga,Hardwood,"1,550","1,337","2,887",252,841,"1,093",0,0,0,"1,802","2,178","3,980",43,0.78,0.45,0.80,18866,34060,24706,9354,27248,6812,NEW YORK_CAYUGA
NY 2002,NEW YORK,CHAUTAUQUA,Chautauqua,Hardwood,"4,308","3,798","8,106",655,"2,341","2,996",0,834,834,"4,964","6,972","11,936",43,0.78,0.45,0.80,18866,102145,69369,32776,81716,20429,NEW YORK_CHAUTAUQUA
NY 2002,NEW YORK,CHEMUNG,Chemung,Hardwood,981,873,"1,854",145,534,679,0,0,0,"1,127","1,406","2,533",43,0.78,0.45,0.80,18866,21677,15866,5811,17341,4335,NEW YORK_CHEMUNG
NY 2002,NEW YORK,CHENANGO,Chenango,Hardwood,"3,274","2,863","6,137",510,"1,778","2,288",0,0,0,"3,784","4,641","8,425",43,0.78,0.45,0.80,18866,72099,52519,19580,57679,14420,NEW YORK_CHENANGO
NY 2002,NEW YORK,CLINTON,Clinton,Hardwood,991,969,"1,960",99,542,642,0,22,22,"1,091","1,533","2,624",43,0.78,0.45,0.80,18866,22455,16773,5682,17964,4491,NEW YORK_CLINTON
NY 2002,NEW YORK,COLUMBIA,Columbia,Hardwood,864,747,"1,611",139,469,608,0,398,398,"1,003","1,614","2,617",43,0.78,0.45,0.80,18866,22396,13787,8609,17916,4479,NEW YORK_COLUMBIA
NY 2002,NEW YORK,CORTLAND,Cortland,Hardwood,"2,349","2,027","4,376",381,"1,275","1,656",0,16,16,"2,730","3,318","6,048",43,0.78,0.45,0.80,18866,51757,37449,14309,41406,10351,NEW YORK_CORTLAND
NY 2002,NEW YORK,DELAWARE,Delaware,Hardwood,"4,837","4,236","9,073",750,"2,627","3,378",0,214,214,"5,588","7,077","12,665",43,0.78,0.45,0.80,18866,108384,77644,30739,86707,21677,NEW YORK_DELAWARE
NY 2002,NEW YORK,DUTCHESS,Dutchess,Hardwood,351,303,654,57,191,248,0,745,745,408,"1,238","1,646",43,0.78,0.45,0.80,18866,14086,5597,8489,11269,2817,NEW YORK_DUTCHESS
NY 2002,NEW YORK,ERIE,Erie,Hardwood,852,735,"1,587",139,463,601,0,213,213,991,"1,410","2,401",43,0.78,0.45,0.80,18866,20547,13581,6966,16438,4109,NEW YORK_ERIE
NY 2002,NEW YORK,ESSEX,Essex,Hardwood,"2,758","2,681","5,438",284,"1,508","1,792",0,163,163,"3,042","4,352","7,394",43,0.78,0.45,0.80,18866,63276,46537,16739,50621,12655,NEW YORK_ESSEX
NY 2002,NEW YORK,FRANKLIN,Franklin,Hardwood,"3,238","3,209","6,447",300,"1,773","2,073",0,212,212,"3,538","5,195","8,733",43,0.78,0.45,0.80,18866,74735,55172,19563,59788,14947,NEW YORK_FRANKLIN
NY 2002,NEW YORK,FULTON,Fulton,Hardwood,935,877,"1,811",114,510,624,0,127,127,"1,048","1,513","2,562",43,0.78,0.45,0.80,18866,21925,15498,6427,17540,4385,NEW YORK_FULTON
NY 2002,NEW YORK,GENESEE,Genesee,Hardwood,279,241,520,45,152,197,0,0,0,325,392,717,43,0.78,0.45,0.80,18866,6136,4450,1686,4909,1227,NEW YORK_GENESEE
NY 2002,NEW YORK,GREENE,Greene,Hardwood,978,843,"1,821",159,531,690,0,80,80,"1,137","1,454","2,591",43,0.78,0.45,0.80,18866,22173,15584,6589,17738,4435,NEW YORK_GREENE
NY 2002,NEW YORK,HAMILTON,Hamilton,Hardwood,"4,071","3,960","8,031",418,"2,227","2,645",0,0,0,"4,489","6,187","10,676",43,0.78,0.45,0.80,18866,91362,68727,22635,73090,18272,NEW YORK_HAMILTON
NY 2002,NEW YORK,HERKIMER,Herkimer,Hardwood,"1,033",960,"1,993",130,563,693,0,299,299,"1,163","1,822","2,985",43,0.78,0.45,0.80,18866,25545,17056,8489,20436,5109,NEW YORK_HERKIMER
NY 2002,NEW YORK,JEFFERSON,Jefferson,Hardwood,666,574,"1,241",108,362,470,0,455,455,774,"1,391","2,165",43,0.78,0.45,0.80,18866,18527,10620,7907,14822,3705,NEW YORK_JEFFERSON
NY 2002,NEW YORK,LEWIS,Lewis,Hardwood,"2,801","2,587","5,388",362,"1,527","1,889",0,256,256,"3,163","4,369","7,532",43,0.78,0.45,0.80,18866,64457,46109,18348,51565,12891,NEW YORK_LEWIS
NY 2002,NEW YORK,LIVINGSTON,Livingston,Hardwood,465,401,865,76,252,328,0,3,3,540,656,"1,196",43,0.78,0.45,0.80,18866,10235,7402,2833,8188,2047,NEW YORK_LIVINGSTON
